,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
480,Australia,Soybeans,1992,21141,534,22234,13.31
481,Australia,Soybeans,1992,21141,534,22234,18.45
482,Australia,Soybeans,1992,21141,534,22234,16.89
483,Australia,Sweet potatoes,1992,127548,534,22234,15.78
484,Australia,Sweet potatoes,1992,127548,534,22234,19.79
485,Australia,Sweet potatoes,1992,127548,534,22234,11.21
486,Australia,Sweet potatoes,1992,127548,534,22234,13.31
487,Australia,Sweet potatoes,1992,127548,534,22234,18.45
488,Australia,Sweet potatoes,1992,127548,534,22234,16.89
489,Australia,Wheat,1992,17812,534,22234,15.78
490,Australia,Wheat,1992,17812,534,22234,19.79
491,Australia,Wheat,1992,17812,534,22234,11.21
492,Australia,Wheat,1992,17812,534,22234,13.31
493,Australia,Wheat,1992,17812,534,22234,18.45
494,Australia,Wheat,1992,17812,534,22234,16.89
495,Australia,Maize,1993,44261,534,23899,16.71
496,Australia,Maize,1993,44261,534,23899,20.19
497,Australia,Maize,1993,44261,534,23899,11.84
498,Australia,Maize,1993,44261,534,23899,13.81
499,Australia,Maize,1993,44261,534,23899,18.03
500,Australia,Maize,1993,44261,534,23899,17.42
501,Australia,Potatoes,1993,290981,534,23899,16.71
502,Australia,Potatoes,1993,290981,534,23899,20.19
503,Australia,Potatoes,1993,290981,534,23899,11.84
504,Australia,Potatoes,1993,290981,534,23899,13.81
505,Australia,Potatoes,1993,290981,534,23899,18.03
506,Australia,Potatoes,1993,290981,534,23899,17.42
507,Australia,"Rice, paddy",1993,76400,534,23899,16.71
508,Australia,"Rice, paddy",1993,76400,534,23899,20.19
509,Australia,"Rice, paddy",1993,76400,534,23899,11.84
510,Australia,"Rice, paddy",1993,76400,534,23899,13.81
511,Australia,"Rice, paddy",1993,76400,534,23899,18.03
512,Australia,"Rice, paddy",1993,76400,534,23899,17.42
513,Australia,Sorghum,1993,12834,534,23899,16.71
514,Australia,Sorghum,1993,12834,534,23899,20.19
515,Australia,Sorghum,1993,12834,534,23899,11.84
516,Australia,Sorghum,1993,12834,534,23899,13.81
517,Australia,Sorghum,1993,12834,534,23899,18.03
518,Australia,Sorghum,1993,12834,534,23899,17.42
519,Australia,Soybeans,1993,16168,534,23899,16.71
520,Australia,Soybeans,1993,16168,534,23899,20.19
521,Australia,Soybeans,1993,16168,534,23899,11.84
522,Australia,Soybeans,1993,16168,534,23899,13.81
523,Australia,Soybeans,1993,16168,534,23899,18.03
524,Australia,Soybeans,1993,16168,534,23899,17.42
525,Australia,Sweet potatoes,1993,132702,534,23899,16.71
526,Australia,Sweet potatoes,1993,132702,534,23899,20.19
527,Australia,Sweet potatoes,1993,132702,534,23899,11.84
528,Australia,Sweet potatoes,1993,132702,534,23899,13.81
529,Australia,Sweet potatoes,1993,132702,534,23899,18.03
530,Australia,Sweet potatoes,1993,132702,534,23899,17.42
531,Australia,Wheat,1993,19658,534,23899,16.71
532,Australia,Wheat,1993,19658,534,23899,20.19
533,Australia,Wheat,1993,19658,534,23899,11.84
534,Australia,Wheat,1993,19658,534,23899,13.81
535,Australia,Wheat,1993,19658,534,23899,18.03
536,Australia,Wheat,1993,19658,534,23899,17.42
537,Australia,Maize,1994,46620,534,21057,16.43
538,Australia,Maize,1994,46620,534,21057,19.59
539,Australia,Maize,1994,46620,534,21057,11.6
540,Australia,Maize,1994,46620,534,21057,13.52
541,Australia,Maize,1994,46620,534,21057,19.17
542,Australia,Maize,1994,46620,534,21057,17.36
543,Australia,Potatoes,1994,294270,534,21057,16.43
544,Australia,Potatoes,1994,294270,534,21057,19.59
545,Australia,Potatoes,1994,294270,534,21057,11.6
546,Australia,Potatoes,1994,294270,534,21057,13.52
547,Australia,Potatoes,1994,294270,534,21057,19.17
548,Australia,Potatoes,1994,294270,534,21057,17.36
549,Australia,"Rice, paddy",1994,81537,534,21057,16.43
550,Australia,"Rice, paddy",1994,81537,534,21057,19.59
551,Australia,"Rice, paddy",1994,81537,534,21057,11.6
552,Australia,"Rice, paddy",1994,81537,534,21057,13.52
553,Australia,"Rice, paddy",1994,81537,534,21057,19.17
554,Australia,"Rice, paddy",1994,81537,534,21057,17.36
555,Australia,Sorghum,1994,21697,534,21057,16.43
556,Australia,Sorghum,1994,21697,534,21057,19.59
557,Australia,Sorghum,1994,21697,534,21057,11.6
558,Australia,Sorghum,1994,21697,534,21057,13.52
559,Australia,Sorghum,1994,21697,534,21057,19.17
560,Australia,Sorghum,1994,21697,534,21057,17.36
561,Australia,Soybeans,1994,19999,534,21057,16.43
562,Australia,Soybeans,1994,19999,534,21057,19.59
563,Australia,Soybeans,1994,19999,534,21057,11.6
564,Australia,Soybeans,1994,19999,534,21057,13.52
565,Australia,Soybeans,1994,19999,534,21057,19.17
566,Australia,Soybeans,1994,19999,534,21057,17.36
567,Australia,Sweet potatoes,1994,140961,534,21057,16.43
568,Australia,Sweet potatoes,1994,140961,534,21057,19.59
569,Australia,Sweet potatoes,1994,140961,534,21057,11.6
570,Australia,Sweet potatoes,1994,140961,534,21057,13.52
571,Australia,Sweet potatoes,1994,140961,534,21057,19.17
572,Australia,Sweet potatoes,1994,140961,534,21057,17.36
573,Australia,Wheat,1994,11356,534,21057,16.43
574,Australia,Wheat,1994,11356,534,21057,19.59
575,Australia,Wheat,1994,11356,534,21057,11.6
576,Australia,Wheat,1994,11356,534,21057,13.52
577,Australia,Wheat,1994,11356,534,21057,19.17
578,Australia,Wheat,1994,11356,534,21057,17.36
579,Australia,Maize,1995,48263,534,25598,16.14
580,Australia,Maize,1995,48263,534,25598,20.12
581,Australia,Maize,1995,48263,534,25598,11.39
582,Australia,Maize,1995,48263,534,25598,13.14
583,Australia,Maize,1995,48263,534,25598,18.88
584,Australia,Maize,1995,48263,534,25598,16.95
585,Australia,Potatoes,1995,298183,534,25598,16.14
586,Australia,Potatoes,1995,298183,534,25598,20.12
587,Australia,Potatoes,1995,298183,534,25598,11.39
588,Australia,Potatoes,1995,298183,534,25598,13.14
589,Australia,Potatoes,1995,298183,534,25598,18.88
590,Australia,Potatoes,1995,298183,534,25598,16.95
591,Australia,"Rice, paddy",1995,88003,534,25598,16.14
592,Australia,"Rice, paddy",1995,88003,534,25598,20.12
593,Australia,"Rice, paddy",1995,88003,534,25598,11.39
594,Australia,"Rice, paddy",1995,88003,534,25598,13.14
595,Australia,"Rice, paddy",1995,88003,534,25598,18.88
596,Australia,"Rice, paddy",1995,88003,534,25598,16.95
597,Australia,Sorghum,1995,18555,534,25598,16.14
598,Australia,Sorghum,1995,18555,534,25598,20.12
599,Australia,Sorghum,1995,18555,534,25598,11.39
600,Australia,Sorghum,1995,18555,534,25598,13.14
601,Australia,Sorghum,1995,18555,534,25598,18.88
602,Australia,Sorghum,1995,18555,534,25598,16.95
603,Australia,Soybeans,1995,15318,534,25598,16.14
604,Australia,Soybeans,1995,15318,534,25598,20.12
605,Australia,Soybeans,1995,15318,534,25598,11.39
606,Australia,Soybeans,1995,15318,534,25598,13.14
607,Australia,Soybeans,1995,15318,534,25598,18.88
608,Australia,Soybeans,1995,15318,534,25598,16.95
609,Australia,Sweet potatoes,1995,155252,534,25598,16.14
610,Australia,Sweet potatoes,1995,155252,534,25598,20.12
611,Australia,Sweet potatoes,1995,155252,534,25598,11.39
612,Australia,Sweet potatoes,1995,155252,534,25598,13.14
613,Australia,Sweet potatoes,1995,155252,534,25598,18.88
614,Australia,Sweet potatoes,1995,155252,534,25598,16.95
615,Australia,Wheat,1995,17899,534,25598,16.14
616,Australia,Wheat,1995,17899,534,25598,20.12
617,Australia,Wheat,1995,17899,534,25598,11.39
618,Australia,Wheat,1995,17899,534,25598,13.14
619,Australia,Wheat,1995,17899,534,25598,18.88
620,Australia,Wheat,1995,17899,534,25598,16.95
621,Australia,Maize,1996,57689,534,31185,16.12
622,Australia,Maize,1996,57689,534,31185,20.06
623,Australia,Maize,1996,57689,534,31185,11.29
624,Australia,Maize,1996,57689,534,31185,13.05
625,Australia,Maize,1996,57689,534,31185,19.13
626,Australia,Maize,1996,57689,534,31185,17.05
627,Australia,Potatoes,1996,312853,534,31185,16.12
628,Australia,Potatoes,1996,312853,534,31185,20.06
629,Australia,Potatoes,1996,312853,534,31185,11.29
630,Australia,Potatoes,1996,312853,534,31185,13.05
631,Australia,Potatoes,1996,312853,534,31185,19.13
632,Australia,Potatoes,1996,312853,534,31185,17.05
633,Australia,"Rice, paddy",1996,63540,534,31185,16.12
634,Australia,"Rice, paddy",1996,63540,534,31185,20.06
635,Australia,"Rice, paddy",1996,63540,534,31185,11.29
636,Australia,"Rice, paddy",1996,63540,534,31185,13.05
637,Australia,"Rice, paddy",1996,63540,534,31185,19.13
638,Australia,"Rice, paddy",1996,63540,534,31185,17.05
639,Australia,Sorghum,1996,20677,534,31185,16.12
640,Australia,Sorghum,1996,20677,534,31185,20.06
641,Australia,Sorghum,1996,20677,534,31185,11.29
642,Australia,Sorghum,1996,20677,534,31185,13.05
643,Australia,Sorghum,1996,20677,534,31185,19.13
644,Australia,Sorghum,1996,20677,534,31185,17.05
645,Australia,Soybeans,1996,18740,534,31185,16.12
646,Australia,Soybeans,1996,18740,534,31185,20.06
647,Australia,Soybeans,1996,18740,534,31185,11.29
648,Australia,Soybeans,1996,18740,534,31185,13.05
649,Australia,Soybeans,1996,18740,534,31185,19.13
650,Australia,Soybeans,1996,18740,534,31185,17.05
651,Australia,Sweet potatoes,1996,172474,534,31185,16.12
652,Australia,Sweet potatoes,1996,172474,534,31185,20.06
653,Australia,Sweet potatoes,1996,172474,534,31185,11.29
654,Australia,Sweet potatoes,1996,172474,534,31185,13.05
655,Australia,Sweet potatoes,1996,172474,534,31185,19.13
656,Australia,Sweet potatoes,1996,172474,534,31185,17.05
657,Australia,Wheat,1996,21673,534,31185,16.12
658,Australia,Wheat,1996,21673,534,31185,20.06
659,Australia,Wheat,1996,21673,534,31185,11.29
660,Australia,Wheat,1996,21673,534,31185,13.05
661,Australia,Wheat,1996,21673,534,31185,19.13
662,Australia,Wheat,1996,21673,534,31185,17.05
663,Australia,Maize,1997,59403,534,34091,16.48
664,Australia,Maize,1997,59403,534,34091,20.16
665,Australia,Maize,1997,59403,534,34091,12.13
666,Australia,Maize,1997,59403,534,34091,13.93
667,Australia,Maize,1997,59403,534,34091,18.94
668,Australia,Maize,1997,59403,534,34091,17.51
669,Australia,Potatoes,1997,313056,534,34091,16.48
670,Australia,Potatoes,1997,313056,534,34091,20.16
671,Australia,Potatoes,1997,313056,534,34091,12.13
672,Australia,Potatoes,1997,313056,534,34091,13.93
673,Australia,Potatoes,1997,313056,534,34091,18.94
674,Australia,Potatoes,1997,313056,534,34091,17.51
675,Australia,"Rice, paddy",1997,83263,534,34091,16.48
676,Australia,"Rice, paddy",1997,83263,534,34091,20.16
677,Australia,"Rice, paddy",1997,83263,534,34091,12.13
678,Australia,"Rice, paddy",1997,83263,534,34091,13.93
679,Australia,"Rice, paddy",1997,83263,534,34091,18.94
680,Australia,"Rice, paddy",1997,83263,534,34091,17.51
681,Australia,Sorghum,1997,26195,534,34091,16.48
682,Australia,Sorghum,1997,26195,534,34091,20.16
683,Australia,Sorghum,1997,26195,534,34091,12.13
684,Australia,Sorghum,1997,26195,534,34091,13.93
685,Australia,Sorghum,1997,26195,534,34091,18.94
686,Australia,Sorghum,1997,26195,534,34091,17.51
687,Australia,Soybeans,1997,18974,534,34091,16.48
688,Australia,Soybeans,1997,18974,534,34091,20.16
689,Australia,Soybeans,1997,18974,534,34091,12.13
690,Australia,Soybeans,1997,18974,534,34091,13.93
691,Australia,Soybeans,1997,18974,534,34091,18.94
692,Australia,Soybeans,1997,18974,534,34091,17.51
693,Australia,Sweet potatoes,1997,244444,534,34091,16.48
694,Australia,Sweet potatoes,1997,244444,534,34091,20.16
695,Australia,Sweet potatoes,1997,244444,534,34091,12.13
696,Australia,Sweet potatoes,1997,244444,534,34091,13.93
697,Australia,Sweet potatoes,1997,244444,534,34091,18.94
698,Australia,Sweet potatoes,1997,244444,534,34091,17.51
699,Australia,Wheat,1997,18412,534,34091,16.48
700,Australia,Wheat,1997,18412,534,34091,20.16
701,Australia,Wheat,1997,18412,534,34091,12.13
702,Australia,Wheat,1997,18412,534,34091,13.93
703,Australia,Wheat,1997,18412,534,34091,18.94
704,Australia,Wheat,1997,18412,534,34091,17.51
705,Australia,Maize,1998,47544,534,37215,16.28
706,Australia,Maize,1998,47544,534,37215,20.62
707,Australia,Maize,1998,47544,534,37215,12.46
708,Australia,Maize,1998,47544,534,37215,13.61
709,Australia,Maize,1998,47544,534,37215,18.9
710,Australia,Maize,1998,47544,534,37215,18.05
711,Australia,Potatoes,1998,322292,534,37215,16.28
712,Australia,Potatoes,1998,322292,534,37215,20.62
713,Australia,Potatoes,1998,322292,534,37215,12.46
714,Australia,Potatoes,1998,322292,534,37215,13.61
715,Australia,Potatoes,1998,322292,534,37215,18.9
716,Australia,Potatoes,1998,322292,534,37215,18.05
717,Australia,"Rice, paddy",1998,94256,534,37215,16.28
718,Australia,"Rice, paddy",1998,94256,534,37215,20.62
719,Australia,"Rice, paddy",1998,94256,534,37215,12.46
720,Australia,"Rice, paddy",1998,94256,534,37215,13.61
721,Australia,"Rice, paddy",1998,94256,534,37215,18.9
722,Australia,"Rice, paddy",1998,94256,534,37215,18.05
723,Australia,Sorghum,1998,21321,534,37215,16.28
724,Australia,Sorghum,1998,21321,534,37215,20.62
725,Australia,Sorghum,1998,21321,534,37215,12.46
726,Australia,Sorghum,1998,21321,534,37215,13.61
727,Australia,Sorghum,1998,21321,534,37215,18.9
728,Australia,Sorghum,1998,21321,534,37215,18.05
729,Australia,Soybeans,1998,17035,534,37215,16.28
730,Australia,Soybeans,1998,17035,534,37215,20.62
731,Australia,Soybeans,1998,17035,534,37215,12.46
732,Australia,Soybeans,1998,17035,534,37215,13.61
733,Australia,Soybeans,1998,17035,534,37215,18.9
734,Australia,Soybeans,1998,17035,534,37215,18.05
735,Australia,Sweet potatoes,1998,276923,534,37215,16.28
736,Australia,Sweet potatoes,1998,276923,534,37215,20.62
737,Australia,Sweet potatoes,1998,276923,534,37215,12.46
738,Australia,Sweet potatoes,1998,276923,534,37215,13.61
739,Australia,Sweet potatoes,1998,276923,534,37215,18.9
740,Australia,Sweet potatoes,1998,276923,534,37215,18.05
741,Australia,Wheat,1998,19153,534,37215,16.28
742,Australia,Wheat,1998,19153,534,37215,20.62
743,Australia,Wheat,1998,19153,534,37215,12.46
744,Australia,Wheat,1998,19153,534,37215,13.61
745,Australia,Wheat,1998,19153,534,37215,18.9
746,Australia,Wheat,1998,19153,534,37215,18.05
747,Australia,Maize,1999,51212,534,34200,16.77
748,Australia,Maize,1999,51212,534,34200,19.75
749,Australia,Maize,1999,51212,534,34200,12.1
750,Australia,Maize,1999,51212,534,34200,14.2
751,Australia,Maize,1999,51212,534,34200,19.28
752,Australia,Maize,1999,51212,534,34200,17.55
753,Australia,Potatoes,1999,321265,534,34200,16.77
754,Australia,Potatoes,1999,321265,534,34200,19.75
755,Australia,Potatoes,1999,321265,534,34200,12.1
756,Australia,Potatoes,1999,321265,534,34200,14.2
757,Australia,Potatoes,1999,321265,534,34200,19.28
758,Australia,Potatoes,1999,321265,534,34200,17.55
759,Australia,"Rice, paddy",1999,91615,534,34200,16.77
760,Australia,"Rice, paddy",1999,91615,534,34200,19.75
761,Australia,"Rice, paddy",1999,91615,534,34200,12.1
762,Australia,"Rice, paddy",1999,91615,534,34200,14.2
763,Australia,"Rice, paddy",1999,91615,534,34200,19.28
764,Australia,"Rice, paddy",1999,91615,534,34200,17.55
765,Australia,Sorghum,1999,32215,534,34200,16.77
766,Australia,Sorghum,1999,32215,534,34200,19.75
767,Australia,Sorghum,1999,32215,534,34200,12.1
768,Australia,Sorghum,1999,32215,534,34200,14.2
769,Australia,Sorghum,1999,32215,534,34200,19.28
770,Australia,Sorghum,1999,32215,534,34200,17.55
771,Australia,Soybeans,1999,22667,534,34200,16.77
772,Australia,Soybeans,1999,22667,534,34200,19.75
773,Australia,Soybeans,1999,22667,534,34200,12.1
774,Australia,Soybeans,1999,22667,534,34200,14.2
775,Australia,Soybeans,1999,22667,534,34200,19.28
776,Australia,Soybeans,1999,22667,534,34200,17.55
777,Australia,Sweet potatoes,1999,275000,534,34200,16.77
778,Australia,Sweet potatoes,1999,275000,534,34200,19.75
779,Australia,Sweet potatoes,1999,275000,534,34200,12.1
780,Australia,Sweet potatoes,1999,275000,534,34200,14.2
781,Australia,Sweet potatoes,1999,275000,534,34200,19.28
782,Australia,Sweet potatoes,1999,275000,534,34200,17.55
783,Australia,Wheat,1999,20066,534,34200,16.77
784,Australia,Wheat,1999,20066,534,34200,19.75
785,Australia,Wheat,1999,20066,534,34200,12.1
786,Australia,Wheat,1999,20066,534,34200,14.2
787,Australia,Wheat,1999,20066,534,34200,19.28
788,Australia,Wheat,1999,20066,534,34200,17.55
789,Australia,Maize,2000,49360,534,33475,17.08
790,Australia,Maize,2000,49360,534,33475,19.89
791,Australia,Maize,2000,49360,534,33475,12.09
792,Australia,Maize,2000,49360,534,33475,14.32
793,Australia,Maize,2000,49360,534,33475,19.07
794,Australia,Maize,2000,49360,534,33475,17.57
795,Australia,Potatoes,2000,284527,534,33475,17.08
796,Australia,Potatoes,2000,284527,534,33475,19.89
797,Australia,Potatoes,2000,284527,534,33475,12.09
798,Australia,Potatoes,2000,284527,534,33475,14.32
799,Australia,Potatoes,2000,284527,534,33475,19.07
800,Australia,Potatoes,2000,284527,534,33475,17.57
801,Australia,"Rice, paddy",2000,82573,534,33475,17.08
802,Australia,"Rice, paddy",2000,82573,534,33475,19.89
803,Australia,"Rice, paddy",2000,82573,534,33475,12.09
804,Australia,"Rice, paddy",2000,82573,534,33475,14.32
805,Australia,"Rice, paddy",2000,82573,534,33475,19.07
806,Australia,"Rice, paddy",2000,82573,534,33475,17.57
807,Australia,Sorghum,2000,34003,534,33475,17.08
808,Australia,Sorghum,2000,34003,534,33475,19.89
809,Australia,Sorghum,2000,34003,534,33475,12.09
810,Australia,Sorghum,2000,34003,534,33475,14.32
811,Australia,Sorghum,2000,34003,534,33475,19.07
812,Australia,Sorghum,2000,34003,534,33475,17.57
813,Australia,Soybeans,2000,18714,534,33475,17.08
814,Australia,Soybeans,2000,18714,534,33475,19.89
815,Australia,Soybeans,2000,18714,534,33475,12.09
816,Australia,Soybeans,2000,18714,534,33475,14.32
817,Australia,Soybeans,2000,18714,534,33475,19.07
818,Australia,Soybeans,2000,18714,534,33475,17.57
819,Australia,Sweet potatoes,2000,317647,534,33475,17.08
820,Australia,Sweet potatoes,2000,317647,534,33475,19.89
821,Australia,Sweet potatoes,2000,317647,534,33475,12.09
822,Australia,Sweet potatoes,2000,317647,534,33475,14.32
823,Australia,Sweet potatoes,2000,317647,534,33475,19.07
824,Australia,Sweet potatoes,2000,317647,534,33475,17.57
825,Australia,Wheat,2000,18209,534,33475,17.08
826,Australia,Wheat,2000,18209,534,33475,19.89
827,Australia,Wheat,2000,18209,534,33475,12.09
828,Australia,Wheat,2000,18209,534,33475,14.32
829,Australia,Wheat,2000,18209,534,33475,19.07
830,Australia,Wheat,2000,18209,534,33475,17.57
831,Australia,Maize,2001,46471,534,32710,16.63
832,Australia,Maize,2001,46471,534,32710,20.21
833,Australia,Maize,2001,46471,534,32710,12.29
834,Australia,Maize,2001,46471,534,32710,14.18
835,Australia,Maize,2001,46471,534,32710,18.39
836,Australia,Maize,2001,46471,534,32710,17.85
837,Australia,Potatoes,2001,328633,534,32710,16.63
838,Australia,Potatoes,2001,328633,534,32710,20.21
839,Australia,Potatoes,2001,328633,534,32710,12.29
840,Australia,Potatoes,2001,328633,534,32710,14.18
841,Australia,Potatoes,2001,328633,534,32710,18.39
842,Australia,Potatoes,2001,328633,534,32710,17.85
843,Australia,"Rice, paddy",2001,93071,534,32710,16.63
844,Australia,"Rice, paddy",2001,93071,534,32710,20.21
845,Australia,"Rice, paddy",2001,93071,534,32710,12.29
846,Australia,"Rice, paddy",2001,93071,534,32710,14.18
847,Australia,"Rice, paddy",2001,93071,534,32710,18.39
848,Australia,"Rice, paddy",2001,93071,534,32710,17.85
849,Australia,Sorghum,2001,25539,534,32710,16.63
850,Australia,Sorghum,2001,25539,534,32710,20.21
851,Australia,Sorghum,2001,25539,534,32710,12.29
852,Australia,Sorghum,2001,25539,534,32710,14.18
853,Australia,Sorghum,2001,25539,534,32710,18.39
854,Australia,Sorghum,2001,25539,534,32710,17.85
855,Australia,Soybeans,2001,14626,534,32710,16.63
856,Australia,Soybeans,2001,14626,534,32710,20.21
